transaction_id,mall_name,branch_name,transaction_date,tax_amount,transaction_amount,transaction_type,transaction_status
JO-2504-8613-32109,C Mall,C Mall Irbid,23/01/2025 12:52,0.27,3.68,Sale,Completed
JO-2504-5044-89500,C Mall,C Mall Aqaba,23/01/2025 12:40,0.42,5.72,Sale,Completed
JO-2504-3181-36909,Z Mall,Z Mall Al Jubeiha,23/01/2025 12:25,0.52,7.07,Sale,Completed
JO-2504-5000-64496,Z Mall,Z Mall Gardens,23/01/2025 12:11,0.24,3.27,Sale,Completed
JO-2504-7901-40168,Z Mall,Z Mall Al Jubeiha,23/01/2025 12:08,0.24,3.27,Sale,Completed
JO-2504-7077-84569,Y Mall,Y Mall Shmeisani,23/01/2025 12:00,1.08,14.68,Sale,Completed
JO-2504-5995-16985,C Mall,C Mall Amman,23/01/2025 11:53,0.76,10.26,Sale,Completed
JO-2504-8269-45206,Y Mall,Y Mall Shmeisani,23/01/2025 11:08,0.75,10.01,Sale,Completed
JO-2504-4960-50309,Z Mall,Z Mall Gardens,23/01/2025 11:00,0.65,8.79,Sale,Completed
JO-2504-5682-83924,C Mall,C Mall Irbid,23/01/2025 10:48,0.36,4.77,Sale,Completed
JO-2504-5520-17836,C Mall,C Mall Amman,23/01/2025 10:36,1.3,17.52,Sale,Completed
JO-2504-9158-81489,Z Mall,Z Mall Gardens,23/01/2025 10:29,1.08,14.52,Sale,Completed
JO-2504-7727-59191,Y Mall,Y Mall Shmeisani,23/01/2025 10:07,0.48,6.55,Sale,Completed
JO-2504-1548-96196,Z Mall,Z Mall Al Bayader,23/01/2025 10:02,0.69,9.3,Sale,Completed
JO-2504-3425-60311,Z Mall,Z Mall Gardens,23/01/2025 10:02,0.24,3.27,Sale,Completed
JO-2504-3844-83754,Y Mall,Y Mall Dabouq,23/01/2025 9:45,0.21,2.94,Sale,Completed
JO-2504-7113-60073,Z Mall,Z Mall Gardens,23/01/2025 9:39,0.15,2.04,Sale,Completed
JO-2504-6903-34264,C Mall,C Mall Irbid,23/01/2025 9:37,0.66,8.96,Sale,Completed
JO-2504-6349-95011,Y Mall,Y Mall Dabouq,22/01/2025 19:26,0.48,6.55,Sale,Completed
JO-2504-2236-12515,C Mall,C Mall Irbid,22/01/2025 19:06,0.75,10.01,Sale,Completed
JO-2504-1723-49927,C Mall,C Mall Amman,22/01/2025 18:50,0.91,12.25,Sale,Completed
JO-2504-9373-47593,C Mall,C Mall Aqaba,22/01/2025 18:17,1.04,14.01,Sale,Completed
JO-2504-3953-64836,C Mall,C Mall Irbid,22/01/2025 18:01,0.65,8.79,Sale,Completed
JO-2504-5751-62445,Y Mall,Y Mall Shmeisani,22/01/2025 17:46,0.66,8.96,Sale,Completed
JO-2504-8440-12209,C Mall,C Mall Amman,22/01/2025 17:41,2.03,27.51,Sale,Completed
JO-2504-4241-47576,C Mall,C Mall Amman,22/01/2025 17:38,3.23,43.66,Sale,Completed
JO-2504-3038-97880,Y Mall,Y Mall Dabouq,22/01/2025 16:40,0.66,8.96,Sale,Completed
JO-2504-5606-86220,Y Mall,Y Mall Tla'a Al-Ali,22/01/2025 16:35,0.66,8.96,Sale,Completed
JO-2504-5291-56403,C Mall,C Mall Aqaba,22/01/2025 16:32,0.39,5.22,Sale,Completed
JO-2504-1099-12789,C Mall,C Mall Irbid,22/01/2025 16:14,0.1,1.36,Sale,Completed
JO-2504-7128-83167,C Mall,C Mall Amman,22/01/2025 16:01,0.24,3.27,Sale,Completed
JO-2504-2062-86948,Z Mall,Z Mall Al Jubeiha,22/01/2025 15:36,1.81,24.49,Sale,Completed
JO-2504-6933-99668,Z Mall,Z Mall Gardens,22/01/2025 15:34,0.61,8.14,Sale,Completed
JO-2504-5817-97573,C Mall,C Mall Aqaba,22/01/2025 15:33,2.41,32.6,Sale,Completed
JO-2504-9842-60242,Z Mall,Z Mall Gardens,22/01/2025 15:31,0.36,4.88,Sale,Completed
JO-2504-6930-96091,C Mall,C Mall Irbid,22/01/2025 15:27,0.42,5.72,Sale,Completed
JO-2504-6856-76375,Y Mall,Y Mall Tla'a Al-Ali,22/01/2025 15:09,0.66,8.96,Sale,Completed
JO-2504-4886-42629,Z Mall,Z Mall Al Jubeiha,22/01/2025 14:55,0.97,12.99,Sale,Completed
JO-2504-1837-33211,C Mall,C Mall Aqaba,22/01/2025 14:37,0.24,3.27,Sale,Completed
JO-2504-5470-22275,Z Mall,Z Mall Al Bayader,22/01/2025 14:31,0.48,6.55,Sale,Completed
JO-2504-3565-62759,Y Mall,Y Mall Shmeisani,22/01/2025 14:26,1.08,14.52,Sale,Completed
JO-2504-6300-49031,Y Mall,Y Mall Dabouq,22/01/2025 14:18,0.98,13.27,Sale,Completed
JO-2504-3444-69453,Y Mall,Y Mall Tla'a Al-Ali,22/01/2025 14:15,0.24,3.27,Sale,Completed
JO-2504-3129-72617,C Mall,C Mall Aqaba,22/01/2025 14:12,0.66,8.96,Sale,Completed
JO-2504-1655-90736,Z Mall,Z Mall Al Jubeiha,22/01/2025 14:05,0.66,8.96,Sale,Completed
JO-2504-3806-58101,C Mall,C Mall Irbid,22/01/2025 13:57,0.65,8.79,Sale,Completed
JO-2504-4300-85355,Y Mall,Y Mall Shmeisani,22/01/2025 13:39,0.72,9.82,Sale,Completed
JO-2504-7332-65985,Z Mall,Z Mall Al Jubeiha,22/01/2025 13:30,0.48,6.55,Sale,Completed
JO-2504-6834-30326,C Mall,C Mall Amman,22/01/2025 13:14,0.82,11.22,Sale,Completed
JO-2504-1146-82488,C Mall,C Mall Irbid,22/01/2025 13:11,0.24,3.27,Sale,Completed
JO-2504-2683-40705,C Mall,C Mall Irbid,22/01/2025 13:10,0.24,3.27,Sale,Completed
JO-2504-2341-36709,Z Mall,Z Mall Gardens,22/01/2025 13:10,0.66,8.96,Sale,Completed
JO-2504-1637-77443,Y Mall,Y Mall Shmeisani,22/01/2025 12:38,0.96,13,Sale,Completed
JO-2504-5539-48653,C Mall,C Mall Amman,22/01/2025 12:31,0.66,8.96,Sale,Completed
JO-2504-6961-94293,C Mall,C Mall Amman,22/01/2025 12:25,0.24,3.27,Sale,Completed
JO-2504-9563-51939,C Mall,C Mall Irbid,22/01/2025 12:19,0.24,3.27,Sale,Completed
JO-2504-3907-78411,C Mall,C Mall Amman,22/01/2025 12:05,0.24,3.27,Sale,Completed
JO-2504-7177-16640,Y Mall,Y Mall Tla'a Al-Ali,22/01/2025 11:59,0.25,3.35,Sale,Completed
JO-2504-2298-17123,Y Mall,Y Mall Dabouq,22/01/2025 11:52,0.66,8.96,Sale,Completed
JO-2504-6618-21482,Y Mall,Y Mall Shmeisani,22/01/2025 11:29,0.25,3.4,Sale,Completed
JO-2504-2399-41772,Z Mall,Z Mall Al Jubeiha,22/01/2025 10:55,0.54,7.21,Sale,Completed
JO-2504-5913-67031,Z Mall,Z Mall Gardens,22/01/2025 10:47,0.24,3.27,Sale,Completed
JO-2504-9496-57328,Y Mall,Y Mall Dabouq,21/01/2025 19:04,1.7,22.85,Sale,Completed
JO-2504-4739-79551,Z Mall,Z Mall Al Bayader,21/01/2025 19:04,1.58,21.27,Sale,Completed
JO-2504-4945-28562,C Mall,C Mall Amman,21/01/2025 18:59,0.66,8.96,Sale,Completed
JO-2504-4664-77013,Y Mall,Y Mall Tla'a Al-Ali,21/01/2025 18:43,0.36,4.77,Sale,Completed
JO-2504-8106-24212,C Mall,C Mall Aqaba,21/01/2025 17:50,0.34,4.54,Sale,Completed
JO-2504-5924-72598,C Mall,C Mall Irbid,21/01/2025 17:20,0.66,8.96,Sale,Completed
JO-2504-2846-39437,Z Mall,Z Mall Al Bayader,21/01/2025 17:15,0.27,3.68,Sale,Completed
JO-2504-6795-25096,Y Mall,Y Mall Shmeisani,21/01/2025 16:58,0.36,4.77,Sale,Completed
JO-2504-2870-55613,Y Mall,Y Mall Tla'a Al-Ali,21/01/2025 16:36,0.42,5.72,Sale,Completed
JO-2504-1484-67210,C Mall,C Mall Aqaba,21/01/2025 16:35,0.75,10.1,Sale,Completed
JO-2504-1855-13634,C Mall,C Mall Amman,21/01/2025 15:38,0.24,3.27,Sale,Completed
JO-2504-9366-53359,Z Mall,Z Mall Al Jubeiha,21/01/2025 15:27,0.48,6.55,Sale,Completed
JO-2504-5524-22409,Y Mall,Y Mall Tla'a Al-Ali,21/01/2025 14:59,0.55,7.31,Sale,Completed
JO-2504-2010-57273,Y Mall,Y Mall Shmeisani,21/01/2025 14:56,0.66,8.96,Sale,Completed
JO-2504-8717-74157,Y Mall,Y Mall Tla'a Al-Ali,21/01/2025 14:55,0.29,3.9,Sale,Completed
JO-2504-7680-77889,Z Mall,Z Mall Gardens,21/01/2025 14:37,0.24,3.27,Sale,Completed
JO-2504-6398-20546,Y Mall,Y Mall Dabouq,21/01/2025 14:31,0.66,8.96,Sale,Completed
JO-2504-8431-37174,Y Mall,Y Mall Tla'a Al-Ali,21/01/2025 14:12,0.24,3.27,Sale,Completed
JO-2504-7940-46553,Y Mall,Y Mall Shmeisani,21/01/2025 14:00,0.24,3.27,Sale,Completed
JO-2504-4807-70253,C Mall,C Mall Amman,21/01/2025 13:52,0.24,3.27,Sale,Completed
JO-2504-7192-85792,C Mall,C Mall Aqaba,21/01/2025 13:45,0.18,2.44,Sale,Completed
JO-2504-1855-30756,Y Mall,Y Mall Dabouq,21/01/2025 13:27,0.49,6.72,Sale,Completed
JO-2504-9577-80222,Z Mall,Z Mall Al Jubeiha,21/01/2025 13:24,0.25,3.4,Sale,Completed
JO-2504-8287-33497,Y Mall,Y Mall Shmeisani,21/01/2025 13:05,0.57,7.61,Sale,Completed
JO-2504-1743-66108,Y Mall,Y Mall Dabouq,21/01/2025 12:54,0.24,3.27,Sale,Completed
JO-2504-3585-36033,Y Mall,Y Mall Shmeisani,21/01/2025 12:52,0.24,3.27,Sale,Completed
JO-2504-4064-32395,C Mall,C Mall Aqaba,21/01/2025 12:42,0.66,8.96,Sale,Completed
JO-2504-5934-61285,C Mall,C Mall Aqaba,21/01/2025 12:28,2.49,33.62,Sale,Completed
JO-2504-3101-62818,C Mall,C Mall Amman,21/01/2025 12:00,0.66,8.96,Sale,Completed
JO-2504-7070-86299,Z Mall,Z Mall Gardens,21/01/2025 11:47,0.71,9.64,Sale,Completed
JO-2504-3632-51505,Y Mall,Y Mall Tla'a Al-Ali,21/01/2025 11:29,0.24,3.27,Sale,Completed
JO-2504-6302-28580,Z Mall,Z Mall Al Bayader,20/01/2025 20:22,0.78,10.51,Sale,Completed
JO-2504-6824-78159,C Mall,C Mall Irbid,20/01/2025 19:57,0.66,8.96,Sale,Completed
JO-2504-3508-79301,C Mall,C Mall Amman,20/01/2025 19:37,1.08,14.52,Sale,Completed
JO-2504-2494-36601,C Mall,C Mall Irbid,20/01/2025 19:14,0.82,11.01,Sale,Completed
JO-2504-5391-84520,Y Mall,Y Mall Dabouq,20/01/2025 19:14,0.24,3.27,Sale,Completed
JO-2504-3481-36730,Z Mall,Z Mall Al Bayader,20/01/2025 19:00,0.24,3.27,Sale,Completed
JO-2504-9261-72062,C Mall,C Mall Aqaba,20/01/2025 18:35,0.24,3.27,Sale,Completed
JO-2504-2307-37034,C Mall,C Mall Amman,20/01/2025 18:03,0.66,8.96,Sale,Completed
JO-2504-5414-33057,C Mall,C Mall Irbid,20/01/2025 17:34,0.34,4.54,Sale,Completed
JO-2504-2604-35968,Z Mall,Z Mall Al Bayader,20/01/2025 17:32,1.19,15.9,Sale,Completed
JO-2504-4459-45583,Y Mall,Y Mall Tla'a Al-Ali,20/01/2025 17:28,0.24,3.27,Sale,Completed
JO-2504-6329-41270,Y Mall,Y Mall Shmeisani,20/01/2025 16:22,0.8,10.78,Sale,Completed
JO-2504-8647-29950,C Mall,C Mall Amman,20/01/2025 16:15,0.87,11.71,Sale,Completed
JO-2504-3743-58289,Z Mall,Z Mall Al Bayader,20/01/2025 16:06,0.24,3.27,Sale,Completed
JO-2504-5113-31539,Y Mall,Y Mall Dabouq,20/01/2025 15:59,0.72,9.82,Sale,Completed
JO-2504-7768-44828,Z Mall,Z Mall Al Bayader,20/01/2025 15:44,0.47,6.4,Sale,Completed
JO-2504-8971-20771,Y Mall,Y Mall Tla'a Al-Ali,20/01/2025 15:40,0.48,6.55,Sale,Completed
JO-2504-9945-80994,Y Mall,Y Mall Shmeisani,20/01/2025 15:35,0.24,3.27,Sale,Completed
JO-2504-1884-61200,Y Mall,Y Mall Tla'a Al-Ali,20/01/2025 15:12,0.58,7.8,Sale,Completed
JO-2504-4667-45102,C Mall,C Mall Irbid,20/01/2025 15:07,0.28,3.8,Sale,Completed
JO-2504-4560-49528,C Mall,C Mall Amman,20/01/2025 15:06,0.45,6.09,Sale,Completed
JO-2504-8031-88648,C Mall,C Mall Irbid,20/01/2025 14:41,0.42,5.72,Sale,Completed
JO-2504-3483-36777,Z Mall,Z Mall Al Bayader,20/01/2025 14:38,0.49,6.74,Sale,Completed
JO-2504-1676-74458,Y Mall,Y Mall Shmeisani,20/01/2025 14:26,0.24,3.27,Sale,Completed
JO-2504-2320-52892,Z Mall,Z Mall Al Bayader,20/01/2025 14:19,0.14,1.82,Sale,Completed
JO-2504-6995-31475,Z Mall,Z Mall Gardens,20/01/2025 14:16,0.41,5.56,Sale,Completed
JO-2504-3326-95485,Y Mall,Y Mall Dabouq,20/01/2025 14:07,0.24,3.27,Sale,Completed
JO-2504-4415-85551,C Mall,C Mall Aqaba,20/01/2025 14:07,0.66,8.96,Sale,Completed
JO-2504-2179-79756,Z Mall,Z Mall Al Bayader,20/01/2025 14:02,0.48,6.55,Sale,Completed
JO-2504-4079-85858,Z Mall,Z Mall Al Jubeiha,20/01/2025 13:56,3.03,41.11,Sale,Completed
JO-2504-8906-23797,Y Mall,Y Mall Tla'a Al-Ali,20/01/2025 13:48,0.24,3.27,Sale,Completed
JO-2504-6767-41274,Y Mall,Y Mall Tla'a Al-Ali,20/01/2025 13:37,1.32,17.91,Sale,Completed
JO-2504-4361-55096,Z Mall,Z Mall Al Jubeiha,20/01/2025 13:36,2.24,30.43,Sale,Completed
JO-2504-3481-13576,Z Mall,Z Mall Al Jubeiha,20/01/2025 13:25,0.34,4.54,Sale,Completed
JO-2504-9344-99862,Z Mall,Z Mall Gardens,20/01/2025 12:59,0.24,3.27,Sale,Completed
JO-2504-6912-84587,Y Mall,Y Mall Dabouq,20/01/2025 11:56,0.42,5.72,Sale,Completed
JO-2504-6117-48914,C Mall,C Mall Irbid,20/01/2025 11:49,0.49,6.63,Sale,Completed
JO-2504-2697-47214,Y Mall,Y Mall Tla'a Al-Ali,20/01/2025 11:37,1.3,17.58,Sale,Completed
JO-2504-2892-21588,Y Mall,Y Mall Shmeisani,20/01/2025 11:29,0.75,10.01,Sale,Completed
JO-2504-7315-99278,C Mall,C Mall Aqaba,20/01/2025 11:09,0.24,3.27,Sale,Completed
JO-2504-3448-33797,Z Mall,Z Mall Al Jubeiha,20/01/2025 11:08,0.24,3.27,Sale,Completed
JO-2504-4196-65298,C Mall,C Mall Amman,20/01/2025 10:38,0.59,7.89,Sale,Completed
JO-2504-2739-51876,Y Mall,Y Mall Shmeisani,20/01/2025 10:37,0.42,5.67,Sale,Completed
JO-2504-5593-82592,Z Mall,Z Mall Al Jubeiha,19/01/2025 20:14,1.49,20.17,Sale,Completed
JO-2504-1725-24687,Y Mall,Y Mall Tla'a Al-Ali,19/01/2025 18:01,0.33,4.45,Sale,Completed
JO-2504-6199-60876,Y Mall,Y Mall Tla'a Al-Ali,19/01/2025 17:50,0.66,8.96,Sale,Completed
JO-2504-9968-71754,C Mall,C Mall Aqaba,19/01/2025 17:42,0.09,1.13,Sale,Completed
JO-2504-2683-64453,C Mall,C Mall Irbid,19/01/2025 17:38,0.06,0.8,Sale,Completed
JO-2504-8458-29732,Z Mall,Z Mall Al Jubeiha,19/01/2025 17:36,0.11,1.48,Sale,Completed
JO-2504-1053-53781,C Mall,C Mall Aqaba,19/01/2025 17:27,0.25,3.4,Sale,Completed
JO-2504-4724-38970,Y Mall,Y Mall Tla'a Al-Ali,19/01/2025 17:27,0.21,2.87,Sale,Completed
JO-2504-6310-79101,Z Mall,Z Mall Gardens,19/01/2025 17:24,0.66,8.96,Sale,Completed
JO-2504-4388-73975,C Mall,C Mall Amman,19/01/2025 16:53,1.74,23.63,Sale,Completed
JO-2504-9985-62713,Y Mall,Y Mall Shmeisani,19/01/2025 16:30,0.24,3.27,Sale,Completed
JO-2504-9806-37218,Z Mall,Z Mall Al Jubeiha,19/01/2025 16:23,1.43,19.39,Sale,Completed
JO-2504-1025-39295,Z Mall,Z Mall Al Jubeiha,19/01/2025 16:08,2.47,33.45,Sale,Completed
JO-2504-6868-33274,Z Mall,Z Mall Gardens,19/01/2025 15:50,0.75,10.01,Sale,Completed
JO-2504-8214-23471,Z Mall,Z Mall Al Jubeiha,19/01/2025 15:40,0.48,6.55,Sale,Completed
JO-2504-6348-77026,Z Mall,Z Mall Al Jubeiha,19/01/2025 15:39,1.15,15.54,Sale,Completed
JO-2504-1223-18566,C Mall,C Mall Amman,19/01/2025 15:32,0.66,8.96,Sale,Completed
JO-2504-9431-29828,Y Mall,Y Mall Tla'a Al-Ali,19/01/2025 15:06,0.71,9.62,Sale,Completed
JO-2504-8731-84367,Y Mall,Y Mall Tla'a Al-Ali,19/01/2025 15:04,0.39,5.31,Sale,Completed
JO-2504-8698-91387,C Mall,C Mall Irbid,19/01/2025 15:01,0.66,8.96,Sale,Completed
JO-2504-3017-32982,C Mall,C Mall Irbid,19/01/2025 14:59,0.24,3.27,Sale,Completed
JO-2504-6076-83894,C Mall,C Mall Irbid,19/01/2025 14:42,0.36,4.88,Sale,Completed
JO-2504-8729-88413,Y Mall,Y Mall Dabouq,19/01/2025 14:28,0.24,3.27,Sale,Completed
JO-2504-6245-80073,C Mall,C Mall Aqaba,19/01/2025 13:49,0.66,8.96,Sale,Completed
JO-2504-9308-98478,Z Mall,Z Mall Gardens,19/01/2025 13:41,0.44,5.97,Sale,Completed
JO-2504-6285-69737,C Mall,C Mall Irbid,19/01/2025 13:27,0.24,3.27,Sale,Completed
JO-2504-4289-10397,Z Mall,Z Mall Al Bayader,19/01/2025 13:17,0.24,3.27,Sale,Completed
JO-2504-7214-95685,Z Mall,Z Mall Al Jubeiha,19/01/2025 13:16,0.54,7.26,Sale,Completed
JO-2504-7071-43266,Z Mall,Z Mall Gardens,19/01/2025 13:11,0.75,10.01,Sale,Completed
JO-2504-5944-96182,Y Mall,Y Mall Tla'a Al-Ali,19/01/2025 13:10,1.32,17.78,Sale,Completed
JO-2504-1917-70855,Y Mall,Y Mall Tla'a Al-Ali,19/01/2025 12:57,0.24,3.27,Sale,Completed
JO-2504-7977-21303,C Mall,C Mall Amman,19/01/2025 12:52,2.12,28.58,Sale,Completed
JO-2504-7020-86094,Z Mall,Z Mall Gardens,19/01/2025 12:51,0.83,11.17,Sale,Completed
JO-2504-5741-82694,Y Mall,Y Mall Tla'a Al-Ali,19/01/2025 12:49,0.66,8.96,Sale,Completed
JO-2504-5699-84586,Y Mall,Y Mall Shmeisani,19/01/2025 12:21,1.32,17.91,Sale,Completed
JO-2504-7227-98164,Z Mall,Z Mall Al Jubeiha,19/01/2025 12:05,0.24,3.27,Sale,Completed
JO-2504-7757-21777,C Mall,C Mall Amman,19/01/2025 12:00,0.66,8.96,Sale,Completed
JO-2504-5496-65453,Z Mall,Z Mall Al Jubeiha,19/01/2025 11:36,0.48,6.55,Sale,Completed
JO-2504-9893-37702,C Mall,C Mall Irbid,19/01/2025 11:24,0.47,6.35,Sale,Completed
JO-2504-3588-78549,Y Mall,Y Mall Tla'a Al-Ali,19/01/2025 11:23,0.47,6.4,Sale,Completed
JO-2504-6171-19432,Y Mall,Y Mall Shmeisani,19/01/2025 10:56,2.01,27.04,Sale,Completed
JO-2504-4933-49855,Y Mall,Y Mall Dabouq,19/01/2025 10:54,0.81,11,Sale,Completed
JO-2504-1763-54903,Y Mall,Y Mall Tla'a Al-Ali,19/01/2025 9:50,1.58,21.27,Sale,Completed
JO-2504-1925-36245,Z Mall,Z Mall Al Bayader,19/01/2025 9:07,1.64,22.12,Sale,Completed
JO-2504-5517-66814,Y Mall,Y Mall Dabouq,18/01/2025 20:39,0.6,8.11,Sale,Completed
JO-2504-6386-77792,Y Mall,Y Mall Shmeisani,18/01/2025 18:07,0.75,10.01,Sale,Completed
JO-2504-1097-35161,C Mall,C Mall Aqaba,18/01/2025 18:03,0.8,10.74,Sale,Completed
JO-2504-8613-60309,Z Mall,Z Mall Gardens,18/01/2025 17:49,0.77,10.33,Sale,Completed
JO-2504-8374-90996,Y Mall,Y Mall Tla'a Al-Ali,18/01/2025 17:22,0.66,8.96,Sale,Completed
JO-2504-2679-53934,Z Mall,Z Mall Al Bayader,18/01/2025 17:02,0.56,7.49,Sale,Completed
JO-2504-2274-11354,Y Mall,Y Mall Dabouq,18/01/2025 16:48,0.39,5.22,Sale,Completed
JO-2504-1991-54989,Y Mall,Y Mall Dabouq,18/01/2025 16:31,0.74,9.93,Sale,Completed
JO-2504-7022-55469,Z Mall,Z Mall Gardens,18/01/2025 16:15,1.13,15.31,Sale,Completed
JO-2504-9094-29685,Y Mall,Y Mall Shmeisani,18/01/2025 16:14,0.52,6.98,Sale,Completed
JO-2504-5754-67056,Y Mall,Y Mall Tla'a Al-Ali,18/01/2025 16:01,0.78,10.51,Sale,Completed
JO-2504-2094-82489,Y Mall,Y Mall Tla'a Al-Ali,18/01/2025 16:01,0.24,3.27,Sale,Completed
JO-2504-3821-93551,Y Mall,Y Mall Shmeisani,18/01/2025 15:57,0.24,3.27,Sale,Completed
JO-2504-8954-32325,Y Mall,Y Mall Dabouq,18/01/2025 15:31,1.22,16.45,Sale,Completed
JO-2504-3642-92603,C Mall,C Mall Aqaba,18/01/2025 15:30,0.66,8.96,Sale,Completed
JO-2504-2992-61126,Z Mall,Z Mall Gardens,18/01/2025 15:29,0.76,10.18,Sale,Completed
JO-2504-4042-77611,Z Mall,Z Mall Gardens,18/01/2025 15:25,1.32,17.91,Sale,Completed
JO-2504-4467-49133,Z Mall,Z Mall Al Jubeiha,18/01/2025 14:52,0.75,10.01,Sale,Completed
JO-2504-2702-46690,C Mall,C Mall Irbid,18/01/2025 14:51,0.84,11.39,Sale,Completed
JO-2504-2966-26823,C Mall,C Mall Amman,18/01/2025 14:35,0.24,3.27,Sale,Completed
JO-2504-3276-76131,C Mall,C Mall Irbid,18/01/2025 14:33,1.41,18.95,Sale,Completed
JO-2504-3542-53996,C Mall,C Mall Aqaba,18/01/2025 14:29,0.44,5.97,Sale,Completed
JO-2504-7308-86029,C Mall,C Mall Amman,18/01/2025 14:28,0.48,6.55,Sale,Completed
JO-2504-5903-90240,Z Mall,Z Mall Gardens,18/01/2025 14:05,0.24,3.27,Sale,Completed
JO-2504-8299-98103,Y Mall,Y Mall Shmeisani,18/01/2025 14:03,0.99,13.38,Sale,Completed
JO-2504-9208-19063,C Mall,C Mall Irbid,18/01/2025 13:51,0.75,10.01,Sale,Completed
JO-2504-5562-92600,Z Mall,Z Mall Gardens,18/01/2025 13:38,0.24,3.27,Sale,Completed
JO-2504-1861-13773,Z Mall,Z Mall Al Jubeiha,18/01/2025 13:36,0.66,8.96,Sale,Completed
JO-2504-6682-92675,Z Mall,Z Mall Al Jubeiha,18/01/2025 13:25,0.24,3.27,Sale,Completed
JO-2504-9001-37894,C Mall,C Mall Irbid,18/01/2025 13:15,0.48,6.55,Sale,Completed
JO-2504-9878-73256,C Mall,C Mall Irbid,18/01/2025 13:09,0.66,8.96,Sale,Completed
JO-2504-4795-64304,Y Mall,Y Mall Shmeisani,18/01/2025 13:08,0.42,5.67,Sale,Completed
JO-2504-9716-55781,C Mall,C Mall Aqaba,18/01/2025 12:45,0.66,8.96,Sale,Completed
JO-2504-3187-69165,C Mall,C Mall Irbid,18/01/2025 12:44,1.05,14.07,Sale,Completed
JO-2504-6261-92649,Y Mall,Y Mall Tla'a Al-Ali,18/01/2025 12:42,0.66,8.96,Sale,Completed
JO-2504-8625-60934,Z Mall,Z Mall Al Bayader,18/01/2025 12:41,0.68,9.19,Sale,Completed
JO-2504-6147-81870,Y Mall,Y Mall Dabouq,18/01/2025 12:39,0.48,6.55,Sale,Completed
JO-2504-7734-88662,C Mall,C Mall Aqaba,18/01/2025 12:36,0.24,3.27,Sale,Completed
JO-2504-1312-39499,Z Mall,Z Mall Al Bayader,18/01/2025 12:35,0.24,3.27,Sale,Completed
JO-2504-6651-70359,C Mall,C Mall Amman,18/01/2025 12:27,0.28,3.8,Sale,Completed
JO-2504-9343-70600,C Mall,C Mall Amman,18/01/2025 11:58,0.66,8.96,Sale,Completed
JO-2504-8829-96407,Z Mall,Z Mall Al Bayader,18/01/2025 11:48,0.39,5.31,Sale,Completed
JO-2504-8593-60878,Y Mall,Y Mall Shmeisani,18/01/2025 11:46,0.24,3.27,Sale,Completed
JO-2504-3357-74664,Y Mall,Y Mall Shmeisani,18/01/2025 11:34,0.66,8.96,Sale,Completed
JO-2504-2596-39143,Z Mall,Z Mall Al Jubeiha,18/01/2025 11:31,1.32,17.91,Sale,Completed
JO-2504-8937-84342,Y Mall,Y Mall Dabouq,18/01/2025 11:27,0.66,8.96,Sale,Completed
JO-2504-5151-43094,Z Mall,Z Mall Al Bayader,18/01/2025 11:24,0.25,3.4,Sale,Completed
JO-2504-3161-45892,C Mall,C Mall Amman,18/01/2025 11:10,0.42,5.57,Sale,Completed
JO-2504-1360-54682,Z Mall,Z Mall Gardens,18/01/2025 11:08,0.24,3.27,Sale,Completed
JO-2504-4393-84879,Y Mall,Y Mall Shmeisani,18/01/2025 10:44,0.66,8.96,Sale,Completed
JO-2504-3080-62145,C Mall,C Mall Aqaba,18/01/2025 10:43,0.24,3.27,Sale,Completed
JO-2504-4536-15154,C Mall,C Mall Aqaba,18/01/2025 10:18,0.28,3.8,Sale,Completed
JO-2504-9102-54734,C Mall,C Mall Irbid,18/01/2025 9:53,0.55,7.52,Sale,Completed
JO-2504-5474-97617,Z Mall,Z Mall Al Bayader,17/01/2025 19:36,1.51,20.36,Sale,Completed
JO-2504-4385-86617,Z Mall,Z Mall Al Bayader,17/01/2025 19:31,0.41,5.5,Sale,Completed
JO-2504-1034-83616,Z Mall,Z Mall Al Jubeiha,17/01/2025 17:55,0.06,0.8,Sale,Completed
JO-2504-9462-20462,C Mall,C Mall Irbid,17/01/2025 17:44,1.41,18.97,Sale,Completed
JO-2504-6795-34852,C Mall,C Mall Irbid,17/01/2025 17:08,0.34,4.54,Sale,Completed
JO-2504-7068-44961,C Mall,C Mall Irbid,17/01/2025 16:55,0.27,3.65,Sale,Completed
JO-2504-1759-99188,Y Mall,Y Mall Shmeisani,17/01/2025 16:52,0.66,8.96,Sale,Completed
JO-2504-5142-66432,C Mall,C Mall Irbid,17/01/2025 16:42,0.5,6.77,Sale,Completed
JO-2504-5658-15210,Y Mall,Y Mall Shmeisani,17/01/2025 16:40,0.66,8.96,Sale,Completed
JO-2504-3915-26976,Y Mall,Y Mall Dabouq,17/01/2025 16:25,0.57,7.66,Sale,Completed
JO-2504-6303-16477,C Mall,C Mall Aqaba,17/01/2025 16:20,0.24,3.27,Sale,Completed
JO-2504-8455-43200,C Mall,C Mall Amman,17/01/2025 16:12,0.11,1.48,Sale,Completed
JO-2504-4879-73517,Y Mall,Y Mall Tla'a Al-Ali,17/01/2025 16:06,0.5,6.8,Sale,Completed
JO-2504-3971-60370,Y Mall,Y Mall Tla'a Al-Ali,17/01/2025 16:00,0.92,12.47,Sale,Completed
JO-2504-5147-39300,Z Mall,Z Mall Al Bayader,17/01/2025 15:40,0.42,5.72,Sale,Completed
